Filename,Frame,Time (mins),Type,Period,Period time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),Image row,Image col,OpCode,TapeReader,Depth,Comment,Full Species Name,Family,Genus,Species,Code,Number,Stage,Activity,Comment,Location,Site,Year
MAH00095_L.MP4,15941,8.865,3DPoint,T1,1.9875,,19.025,16.508,6042.771,18.683,,,1927.557,186.134,-5724.068,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15941,8.865,3DPoint,T1,1.9875,,18.93,8.604,6014.225,18.245,,,1862.802,283.54,-5711.434,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15941,8.865,3DPoint,T1,1.9875,,16.002,9.772,5518.838,16.78,,,1567.189,295.092,-5283.409,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15941,8.865,3DPoint,T1,1.9875,,19.698,9.731,6162.3,16.142,,,1696.899,245.148,-5918.985,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15961,8.8761,3DPoint,T1,1.9987,,7.292,3.532,3650.488,23.249,,,1375.331,-424.746,-3354.716,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,Not in RHS camera,Egmont,ESE,2018
MAH00095_L.MP4,15962,8.8766,3DPoint,T1,1.9992,,19.12,12.48,6077.296,16.993,,,1774.249,90.096,-5811.837,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15962,8.8766,3DPoint,T1,1.9992,,18.67,13.13,6025.909,15.027,,,1560.854,77.17,-5819.739,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,16082,8.9434,3DPoint,T1,2.066,,16.496,5.746,5525.109,21.004,,,1854.371,702.959,-5156.936,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,19407,10.7924,3DPoint,T2,0.6618,,23.65,23.901,6929.251,13.281,,,-1570.071,-252.127,-6744.319,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,19958,11.0989,3DPoint,T2,0.9682,172.366,11.792,13.752,3366.311,25.249,46.917,2.419,-1404.864,-296.861,-3044.714,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,19991,11.1172,3DPoint,T2,0.9865,,2.654,4.748,2106.079,18.048,,,483.506,-435.037,-2003.131,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,35852,19.9377,3DPoint,T3,0.9498,166.228,10.341,17.857,4089.645,21.91,12.537,13.539,-1523.265,92.654,-3794.242,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,36798,20.4638,3DPoint,T3,1.4759,,12.379,8.857,5022.244,8.179,,,-701.558,142.905,-4970.948,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,38339,21.3207,3DPoint,T3,2.3329,,11.296,14.848,4724.935,18.286,,,-1482.449,23.018,-4486.293,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,38339,21.3207,3DPoint,T3,2.3329,,12.548,16.22,4971.17,13.517,,,-1128.431,284.417,-4833.041,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,38786,21.5693,3DPoint,T3,2.5815,,21.92,16.939,6694.19,10.452,,,-1158.244,-355,-6583.663,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,39050,21.7161,3DPoint,T3,2.7283,178.429,11.199,14.663,5778.701,10.971,5.139,17.219,1003.794,449.182,-5673.096,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,39415,21.9191,3DPoint,T3,2.9313,184.651,3.166,11.082,2718.842,15.039,1.185,20.25,-622.683,-331.612,-2625.719,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,42586,23.6825,3DPoint,T4,1.1267,,19.513,25.002,6316.181,21.546,,,-2313.198,181.865,-5874.537,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,44017,24.4783,3DPoint,T4,1.9225,,9.867,13.458,4412.173,23.001,,,-1667.915,442.568,-4060.722,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,44067,24.5061,3DPoint,T4,1.9503,,11.484,4.698,5023.668,35.118,,,2580.471,1307.393,-4107.206,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,44157,24.5562,3DPoint,T4,2.0003,167.316,6.592,11.188,2683.457,27.424,46.759,24.016,-1166.455,-408.524,-2381.897,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,45684,25.4054,3DPoint,T4,2.8495,175.407,2.562,8.9,2677.866,5.222,7.028,9.688,-213.253,118.009,-2666.751,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus olivaceus,Acanthuridae,Acanthurus,olivaceus,37437016,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,16992,9.4494,3DPoint,T1,2.572,,13.38,5.123,5477.426,29.996,,,-2655.269,676.923,-4742.733,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus sp,Acanthuridae,Acanthurus,sp,37437901,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,13683,7.6093,3DPoint,T1,0.7318,,24.547,5.323,7369.324,31.437,,,3842.993,72.603,-6287.533,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus thompsoni,Acanthuridae,Acanthurus,thompsoni,37437018,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,13734,7.6376,3DPoint,T1,0.7602,,16.061,24.844,5928.075,26.944,,,-2685.66,-39.604,-5284.67,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus thompsoni,Acanthuridae,Acanthurus,thompsoni,37437018,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,34198,19.0179,3DPoint,T3,0.03,,18.066,27.447,6375.045,28.088,,,-3000.983,67.646,-5624.12,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus thompsoni,Acanthuridae,Acanthurus,thompsoni,37437018,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,34270,19.0579,3DPoint,T3,0.0701,,43.817,12.644,9240.297,12.776,,,1762.961,1047.192,-9009.908,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus thompsoni,Acanthuridae,Acanthurus,thompsoni,37437018,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,35574,19.7831,3DPoint,T3,0.7952,,20.914,23.386,6655.784,24.958,,,-2796.04,272.629,-6033.845,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus thompsoni,Acanthuridae,Acanthurus,thompsoni,37437018,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,35674,19.8387,3DPoint,T3,0.8509,169.69,12.495,7.522,3709.554,17.699,31.698,16.814,1127.096,38.852,-3533.969,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus thompsoni,Acanthuridae,Acanthurus,thompsoni,37437018,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,35781,19.8982,3DPoint,T3,0.9104,166.979,9.079,12.394,3672.791,24.663,17.532,16.92,-1523.016,170.781,-3337.761,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus thompsoni,Acanthuridae,Acanthurus,thompsoni,37437018,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,36225,20.1451,3DPoint,T3,1.1573,204.732,15.99,14.484,4720.245,24.574,17.727,9.153,1853.241,-647.234,-4292.703,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus thompsoni,Acanthuridae,Acanthurus,thompsoni,37437018,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,39090,21.7384,3DPoint,T3,2.7505,164.504,8.621,13.599,3978.94,20.715,7.965,21.056,-1392.617,203.463,-3721.718,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus thompsoni,Acanthuridae,Acanthurus,thompsoni,37437018,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,39148,21.7706,3DPoint,T3,2.7828,152.972,12.944,12.704,3784.221,25.123,40.253,20.624,-1604.875,75.515,-3426.223,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus thompsoni,Acanthuridae,Acanthurus,thompsoni,37437018,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,39210,21.8051,3DPoint,T3,2.8173,188.423,6.485,14.669,3843.737,15.775,7.155,16.85,-898.164,534.114,-3698.964,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus thompsoni,Acanthuridae,Acanthurus,thompsoni,37437018,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,39442,21.9341,3DPoint,T3,2.9463,,14.563,11.427,5251.299,16.374,,,-1110.732,986.44,-5036.8,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Acanthurus thompsoni,Acanthuridae,Acanthurus,thompsoni,37437018,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,12472,6.9358,3DPoint,T1,0.0584,,15.203,18.036,5519.384,9.627,,,-490.551,-773.49,-5442.856,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,12534,6.9703,3DPoint,T1,0.0929,181.439,12.176,12.888,3651.649,25.04,36.573,0.087,-1434.096,-576.324,-3308.438,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,12537,6.972,3DPoint,T1,0.0945,,7.09,17.979,3981.012,30.667,,,-1968.258,-493.637,-3425.017,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,12537,6.972,3DPoint,T1,0.0945,,5.036,1.986,3295.347,30.472,,,-1589.211,-512.446,-2840.971,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,Not in RHS camera,Egmont,ESE,2018
MAH00095_L.MP4,12553,6.9809,3DPoint,T1,0.1034,128.852,5.721,10.443,2680.447,30.178,41.457,27.095,-1122.499,-745.337,-2317.167,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,12691,7.0576,3DPoint,T1,0.1802,164.014,8.816,7.907,3806.079,13.666,20.932,1.497,82.45,-895.459,-3698.323,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,12929,7.19,3DPoint,T1,0.3125,188.895,14.799,14.858,6131.82,13.168,1.194,7.529,1396.162,44.834,-5970.589,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,12931,7.1911,3DPoint,T1,0.3136,,19.558,13.899,6199.254,13.555,,,1452.646,37.552,-6026.538,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,12991,7.2244,3DPoint,T1,0.347,174.494,13.112,11.76,4291.781,3.073,24.015,5.398,-53.699,-223.74,-4285.608,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,13044,7.2539,3DPoint,T1,0.3765,91.352,7.862,9.945,4110.469,9.359,15.379,14.694,-48.113,-666.711,-4055.754,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,13128,7.3006,3DPoint,T1,0.4232,,31.249,13.605,7790.338,22.465,,,2949.037,-395.173,-7199.749,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,13202,7.3418,3DPoint,T1,0.4644,,13.471,4.961,5456.203,32.033,,,2893.204,-60.785,-4625.562,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,13202,7.3418,3DPoint,T1,0.4644,,11.371,0.242,5097.418,33.317,,,2799.756,-19.852,-4259.653,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,13295,7.3935,3DPoint,T1,0.5161,,16.524,11.874,5615.512,15.97,,,1507.188,-331.365,-5399.31,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,13295,7.3935,3DPoint,T1,0.5161,,15.62,3.996,5437.553,17.606,,,1606.806,-343.174,-5183.377,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,13688,7.612,3DPoint,T1,0.7346,,27.416,24.703,7462.648,21.094,,,-2648.175,458.812,-6961.88,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,13932,7.7477,3DPoint,T1,0.8703,161.285,14.573,17.954,4143.612,19.498,32.346,21.412,-1382.459,39.94,-3905.987,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,13934,7.7489,3DPoint,T1,0.8714,,16.122,19.832,5569.471,21.731,,,2062.081,16.994,-5173.639,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,14015,7.7939,3DPoint,T1,0.9165,,18.181,11.238,6392.205,29.861,,,-3082.895,799.331,-5542.302,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,14231,7.914,3DPoint,T1,1.0366,,14.774,13.897,5429.354,8.527,,,657.98,472.141,-5368.616,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,14272,7.9368,3DPoint,T1,1.0594,98.188,6.007,5.968,2519.449,10.914,32.076,12.036,473.205,60.249,-2473.878,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,14556,8.0948,3DPoint,T1,1.2173,150.342,14.932,15.179,4787.715,22.057,14.631,4.776,-1796.644,-67.239,-4437.315,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,14589,8.1131,3DPoint,T1,1.2357,206.187,11.66,18.617,4130.732,23.357,16.875,7.377,-1631.628,-140.515,-3792.228,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,14842,8.2538,3DPoint,T1,1.3764,119.828,11.364,9.751,3718.847,21.312,24.025,2.654,1348.207,-95.765,-3464.534,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,14964,8.3216,3DPoint,T1,1.4442,,14.273,13.788,5335.368,20.748,,,-1862.705,-312.712,-4989.859,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15202,8.454,3DPoint,T1,1.5766,,5.415,6.276,3226.786,22.182,,,-1199.395,-209.184,-2988.284,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15286,8.5007,3DPoint,T1,1.6233,,7.972,7.665,3998.123,28.8,,,1921.052,-134.312,-3503.784,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15320,8.5196,3DPoint,T1,1.6422,,17.787,0.17,6328.039,32.595,,,3400.055,253.689,-5330.979,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15692,8.7265,3DPoint,T1,1.8491,165.034,7.157,7.087,3266.936,25.728,18.805,29.965,1349.473,-435.982,-2943.079,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15692,8.7265,3DPoint,T1,1.8491,,7.565,16.859,4041.646,29.044,,,-1913.536,-428.719,-3534.046,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15705,8.7337,3DPoint,T1,1.8563,,7.594,3.13,3814.911,18.258,,,-1167.008,-252.452,-3623.246,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,Not in RHS camera,Egmont,ESE,2018
MAH00095_L.MP4,15857,8.8183,3DPoint,T1,1.9408,,25.103,26.061,7361.441,25.942,,,-3205.006,324.313,-6619.181,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15941,8.865,3DPoint,T1,1.9875,,22.708,0.686,6639.805,16.78,,,1912.813,135.309,-6356.874,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15962,8.8766,3DPoint,T1,1.9992,,21.561,3.784,6447.049,19.046,,,2097.232,175.683,-6093.866,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,15978,8.8855,3DPoint,T1,2.0081,,11.045,3.131,4901.45,32.993,,,2601.986,-588.208,-4111.92,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,16082,8.9434,3DPoint,T1,2.066,,19.826,12.726,6116.006,21.953,,,2217.118,567.618,-5671.66,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,16218,9.019,3DPoint,T1,2.1416,,7.454,6.354,3800.428,8.002,,,335.536,-403.262,-3764.047,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,16379,9.1085,3DPoint,T1,2.2311,,22.674,20.006,6533.488,15.242,,,1467.009,903.191,-6302.269,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,16379,9.1085,3DPoint,T1,2.2311,,16.604,11.12,5545.028,20.25,,,1796.813,682.523,-5201.246,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,16379,9.1085,3DPoint,T1,2.2311,,16.21,10.598,5477.121,21.101,,,1848.889,693.161,-5108.815,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,16506,9.1792,3DPoint,T1,2.3017,195.74,14.315,9.335,4525.345,23.25,15.007,10.382,1776.69,-185.27,-4157.859,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
MAH00095_L.MP4,16545,9.2009,3DPoint,T1,2.3234,98.89,2.458,4.718,1994.561,20.449,8.466,14.943,628.137,-301.722,-1868.871,,,BIOT_7097_DOV_9_Egmont_2018,Lauren Peel,8 m,,Acanthuridae Ctenochaetus striatus,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,Egmont,ESE,2018
